timestamp,city,category,item_name,item_id,tier,enchant,observed_price,raw_text,confidence,error
2026-04-25T14:39:25.654213+00:00,Caerleon,weapons,Master's Battleaxe,T6_MAIN_AXE,6,0,60966,"60,966",0.8,
2026-04-25T14:39:28.782283+00:00,Caerleon,weapons,Master's Battleaxe,T6_MAIN_AXE@1,6,1,99993,"99,993",0.8,
2026-04-25T14:39:31.898261+00:00,Caerleon,weapons,Master's Battleaxe,T6_MAIN_AXE@2,6,2,699998,"699,998",0.87,
2026-04-25T14:39:34.963815+00:00,Caerleon,weapons,Master's Battleaxe,T6_MAIN_AXE@3,6,3,1,1,0.52,
2026-04-25T14:50:50.360049+00:00,Caerleon,weapons,Master's Battleaxe,T6_MAIN_AXE@4,6,4,1,1,0.52,
2026-04-25T14:51:03.743206+00:00,Caerleon,weapons,Grandmaster's Battleaxe,T7_MAIN_AXE,7,0,190000,"190,000",0.87,
2026-04-25T14:51:06.843930+00:00,Caerleon,weapons,Grandmaster's Battleaxe,T7_MAIN_AXE@1,7,1,499991,"499,991",0.87,
2026-04-25T14:51:09.968141+00:00,Caerleon,weapons,Grandmaster's Battleaxe,T7_MAIN_AXE@2,7,2,1,1,0.52,
2026-04-25T14:51:13.104796+00:00,Caerleon,weapons,Grandmaster's Battleaxe,T7_MAIN_AXE@3,7,3,1,1,0.52,
2026-04-25T14:51:16.154836+00:00,Caerleon,weapons,Grandmaster's Battleaxe,T7_MAIN_AXE@4,7,4,1,1,0.52,
2026-04-25T14:51:19.267517+00:00,Caerleon,weapons,Elder's Battleaxe,T8_MAIN_AXE,8,0,555550,"555,550",0.87,
2026-04-25T14:51:22.398617+00:00,Caerleon,weapons,Elder's Battleaxe,T8_MAIN_AXE@1,8,1,1,1,0.52,
2026-04-25T14:51:25.498594+00:00,Caerleon,weapons,Elder's Battleaxe,T8_MAIN_AXE@2,8,2,1,1,0.52,
2026-04-25T14:51:28.536260+00:00,Caerleon,weapons,Elder's Battleaxe,T8_MAIN_AXE@3,8,3,1,1,0.52,
2026-04-25T14:51:31.639072+00:00,Caerleon,weapons,Elder's Battleaxe,T8_MAIN_AXE@4,8,4,1,1,0.52,
2026-04-25T14:51:34.692298+00:00,Caerleon,weapons,Adept's Bear Paws,T4_2H_DUALAXE_KEEPER,4,0,137984,"137,984",0.87,
2026-04-25T14:51:37.825241+00:00,Caerleon,weapons,Adept's Bear Paws,T4_2H_DUALAXE_KEEPER@1,4,1,119212,"119,212",0.87,
2026-04-25T14:51:40.894538+00:00,Caerleon,weapons,Adept's Bear Paws,T4_2H_DUALAXE_KEEPER@2,4,2,143000,"143,000",0.87,
2026-04-25T14:51:43.957300+00:00,Caerleon,weapons,Adept's Bear Paws,T4_2H_DUALAXE_KEEPER@3,4,3,258888,"258,888",0.87,
2026-04-25T14:51:47.088146+00:00,Caerleon,weapons,Adept's Bear Paws,T4_2H_DUALAXE_KEEPER@4,4,4,1,1,0.52,
2026-04-25T14:51:50.115722+00:00,Caerleon,weapons,Expert's Bear Paws,T5_2H_DUALAXE_KEEPER,5,0,1,1,0.52,
2026-04-25T14:51:58.282875+00:00,Caerleon,weapons,Expert's Bear Paws,T5_2H_DUALAXE_KEEPER@1,5,1,259998,"259,998",0.87,
2026-04-25T14:52:01.381051+00:00,Caerleon,weapons,Expert's Bear Paws,T5_2H_DUALAXE_KEEPER@2,5,2,295000,"295,000",0.87,
2026-04-25T14:52:04.392872+00:00,Caerleon,weapons,Expert's Bear Paws,T5_2H_DUALAXE_KEEPER@3,5,3,700000,"700,000",0.87,
2026-04-25T14:52:07.489614+00:00,Caerleon,weapons,Expert's Bear Paws,T5_2H_DUALAXE_KEEPER@4,5,4,3150000,"3,150,000",0.94,
2026-04-25T14:52:10.582841+00:00,Caerleon,weapons,Master's Bear Paws,T6_2H_DUALAXE_KEEPER,6,0,1,1,0.52,
2026-04-25T14:52:13.714505+00:00,Caerleon,weapons,Master's Bear Paws,T6_2H_DUALAXE_KEEPER@1,6,1,359983,"359,983",0.87,
2026-04-25T14:52:16.778844+00:00,Caerleon,weapons,Master's Bear Paws,T6_2H_DUALAXE_KEEPER@2,6,2,700000,"700,000",0.87,
2026-04-25T14:52:19.870311+00:00,Caerleon,weapons,Master's Bear Paws,T6_2H_DUALAXE_KEEPER@3,6,3,1,1,0.52,
2026-04-25T14:52:22.899010+00:00,Caerleon,weapons,Master's Bear Paws,T6_2H_DUALAXE_KEEPER@4,6,4,1,1,0.52,
2026-04-25T14:52:25.980435+00:00,Caerleon,weapons,Grandmaster's Bear Paws,T7_2H_DUALAXE_KEEPER,7,0,1,1,0.52,
2026-04-25T14:52:29.080383+00:00,Caerleon,weapons,Grandmaster's Bear Paws,T7_2H_DUALAXE_KEEPER@1,7,1,1,1,0.52,
2026-04-25T14:52:32.164948+00:00,Caerleon,weapons,Grandmaster's Bear Paws,T7_2H_DUALAXE_KEEPER@2,7,2,1,1,0.52,
2026-04-25T14:52:35.283245+00:00,Caerleon,weapons,Grandmaster's Bear Paws,T7_2H_DUALAXE_KEEPER@3,7,3,1,1,0.52,
2026-04-25T14:52:38.286154+00:00,Caerleon,weapons,Grandmaster's Bear Paws,T7_2H_DUALAXE_KEEPER@4,7,4,1,1,0.52,
2026-04-25T14:52:41.382140+00:00,Caerleon,weapons,Elder's Bear Paws,T8_2H_DUALAXE_KEEPER,8,0,1,1,0.52,
2026-04-25T14:52:44.510057+00:00,Caerleon,weapons,Elder's Bear Paws,T8_2H_DUALAXE_KEEPER@1,8,1,1,1,0.52,
2026-04-25T14:52:47.615622+00:00,Caerleon,weapons,Elder's Bear Paws,T8_2H_DUALAXE_KEEPER@2,8,2,1,1,0.52,
2026-04-25T14:52:50.686117+00:00,Caerleon,weapons,Elder's Bear Paws,T8_2H_DUALAXE_KEEPER@3,8,3,1,1,0.52,
2026-04-25T14:52:53.700102+00:00,Caerleon,weapons,Elder's Bear Paws,T8_2H_DUALAXE_KEEPER@4,8,4,1,1,0.52,
2026-04-25T14:52:56.832857+00:00,Caerleon,weapons,Adept's Bedrock Mace,T4_MAIN_ROCKMACE_KEEPER,4,0,15899,"15,899",0.8,
2026-04-25T14:53:04.924810+00:00,Caerleon,weapons,Adept's Bedrock Mace,T4_MAIN_ROCKMACE_KEEPER@1,4,1,39999,"39,999",0.8,
2026-04-25T14:53:07.985191+00:00,Caerleon,weapons,Adept's Bedrock Mace,T4_MAIN_ROCKMACE_KEEPER@2,4,2,1,1,0.52,
2026-04-25T14:53:11.115222+00:00,Caerleon,weapons,Adept's Bedrock Mace,T4_MAIN_ROCKMACE_KEEPER@3,4,3,199997,"199,997",0.87,
2026-04-25T14:53:14.148554+00:00,Caerleon,weapons,Adept's Bedrock Mace,T4_MAIN_ROCKMACE_KEEPER@4,4,4,1,1,0.52,
2026-04-25T14:53:17.151320+00:00,Caerleon,weapons,Expert's Bedrock Mace,T5_MAIN_ROCKMACE_KEEPER,5,0,99998,"99,998",0.8,
2026-04-25T14:53:20.242636+00:00,Caerleon,weapons,Expert's Bedrock Mace,T5_MAIN_ROCKMACE_KEEPER@1,5,1,136968,"136,968",0.87,
2026-04-25T14:53:23.370901+00:00,Caerleon,weapons,Expert's Bedrock Mace,T5_MAIN_ROCKMACE_KEEPER@2,5,2,309982,"309,982",0.87,
2026-04-25T14:53:26.413224+00:00,Caerleon,weapons,Expert's Bedrock Mace,T5_MAIN_ROCKMACE_KEEPER@3,5,3,647888,"647,888",0.87,
2026-04-25T14:53:29.509790+00:00,Caerleon,weapons,Expert's Bedrock Mace,T5_MAIN_ROCKMACE_KEEPER@4,5,4,1,1,0.52,
2026-04-25T14:53:32.615807+00:00,Caerleon,weapons,Master's Bedrock Mace,T6_MAIN_ROCKMACE_KEEPER,6,0,166662,"166,662",0.87,
2026-04-25T14:53:35.678645+00:00,Caerleon,weapons,Master's Bedrock Mace,T6_MAIN_ROCKMACE_KEEPER@1,6,1,199999,"199,999",0.87,
2026-04-25T14:53:38.718790+00:00,Caerleon,weapons,Master's Bedrock Mace,T6_MAIN_ROCKMACE_KEEPER@2,6,2,539993,"539,993",0.87,
2026-04-25T14:53:41.733167+00:00,Caerleon,weapons,Master's Bedrock Mace,T6_MAIN_ROCKMACE_KEEPER@3,6,3,1,1,0.52,
2026-04-25T14:53:44.903176+00:00,Caerleon,weapons,Master's Bedrock Mace,T6_MAIN_ROCKMACE_KEEPER@4,6,4,1,1,0.52,
2026-04-25T14:53:48.042231+00:00,Caerleon,weapons,Grandmaster's Bedrock Mace,T7_MAIN_ROCKMACE_KEEPER,7,0,342069,"342,069",0.87,
2026-04-25T14:53:51.119916+00:00,Caerleon,weapons,Grandmaster's Bedrock Mace,T7_MAIN_ROCKMACE_KEEPER@1,7,1,1,1,0.52,
2026-04-25T14:53:54.236787+00:00,Caerleon,weapons,Grandmaster's Bedrock Mace,T7_MAIN_ROCKMACE_KEEPER@2,7,2,1,1,0.52,
2026-04-25T14:53:57.380339+00:00,Caerleon,weapons,Grandmaster's Bedrock Mace,T7_MAIN_ROCKMACE_KEEPER@3,7,3,1,1,0.52,
2026-04-25T14:54:00.437482+00:00,Caerleon,weapons,Grandmaster's Bedrock Mace,T7_MAIN_ROCKMACE_KEEPER@4,7,4,1,1,0.52,
2026-04-25T14:54:03.558328+00:00,Caerleon,weapons,Elder's Bedrock Mace,T8_MAIN_ROCKMACE_KEEPER,8,0,549995,"549,995",0.87,
2026-04-25T14:54:11.673189+00:00,Caerleon,weapons,Elder's Bedrock Mace,T8_MAIN_ROCKMACE_KEEPER@1,8,1,1,1,0.52,
2026-04-25T14:54:14.716071+00:00,Caerleon,weapons,Elder's Bedrock Mace,T8_MAIN_ROCKMACE_KEEPER@2,8,2,1,1,0.52,
2026-04-25T15:42:50.859265+00:00,Caerleon,bags,Adept's Bag,T4_BAG,4,0,7192,"7,192",0.73,
2026-04-25T15:42:53.989755+00:00,Caerleon,bags,Adept's Bag,T4_BAG@1,4,1,8845,"8,845",0.73,
2026-04-25T15:43:06.871175+00:00,Caerleon,bags,Adept's Bag,T4_BAG@2,4,2,38309,"38,309",0.8,
2026-04-25T15:43:09.929346+00:00,Caerleon,bags,Adept's Bag,T4_BAG@3,4,3,119993,"119,993",0.87,
2026-04-25T15:43:13.069889+00:00,Caerleon,bags,Adept's Bag,T4_BAG@4,4,4,1,1,0.52,
2026-04-25T15:43:16.083141+00:00,Caerleon,bags,Expert's Bag,T5_BAG,5,0,19980,"19,980",0.8,
2026-04-25T15:43:19.193065+00:00,Caerleon,bags,Expert's Bag,T5_BAG@1,5,1,33330,"33,330",0.8,
2026-04-25T15:43:22.215508+00:00,Caerleon,bags,Expert's Bag,T5_BAG@2,5,2,99971,"99,971",0.8,
2026-04-25T15:43:25.254877+00:00,Caerleon,bags,Expert's Bag,T5_BAG@3,5,3,312995,"312,995",0.87,
2026-04-25T15:43:28.366494+00:00,Caerleon,bags,Expert's Bag,T5_BAG@4,5,4,1,1,0.52,
2026-04-25T15:43:31.381403+00:00,Caerleon,bags,Master's Bag,T6_BAG,6,0,59989,"59,989",0.8,
2026-04-25T15:43:34.477930+00:00,Caerleon,bags,Master's Bag,T6_BAG@1,6,1,99990,"99,990",0.8,
2026-04-25T15:43:37.616447+00:00,Caerleon,bags,Master's Bag,T6_BAG@2,6,2,269955,"269,955",0.87,
2026-04-25T15:43:40.747823+00:00,Caerleon,bags,Master's Bag,T6_BAG@3,6,3,1000000,"1,000,000",0.94,
2026-04-25T15:43:43.813499+00:00,Caerleon,bags,Master's Bag,T6_BAG@4,6,4,1,1,0.52,
2026-04-25T15:43:46.904535+00:00,Caerleon,bags,Grandmaster's Bag,T7_BAG,7,0,159999,"159,999",0.87,
2026-04-25T15:43:49.969159+00:00,Caerleon,bags,Grandmaster's Bag,T7_BAG@1,7,1,270000,"270,000",0.87,
2026-04-25T15:43:58.033979+00:00,Caerleon,bags,Grandmaster's Bag,T7_BAG@2,7,2,999999,"999,999",0.87,
2026-04-25T15:44:01.109632+00:00,Caerleon,bags,Grandmaster's Bag,T7_BAG@3,7,3,1,1,0.52,
2026-04-25T15:44:04.113787+00:00,Caerleon,bags,Grandmaster's Bag,T7_BAG@4,7,4,1,1,0.52,
2026-04-25T15:44:07.184454+00:00,Caerleon,bags,Elder's Bag,T8_BAG,8,0,309998,"309,998",0.87,
2026-04-25T15:44:10.216127+00:00,Caerleon,bags,Elder's Bag,T8_BAG@1,8,1,1009966,"1,009,966",0.94,
2026-04-25T15:44:13.255079+00:00,Caerleon,bags,Elder's Bag,T8_BAG@2,8,2,1,1,0.52,
2026-04-25T15:44:16.301213+00:00,Caerleon,bags,Elder's Bag,T8_BAG@3,8,3,1,1,0.52,
2026-04-25T15:44:19.392701+00:00,Caerleon,bags,Elder's Bag,T8_BAG@4,8,4,1,1,0.52,
2026-04-25T15:44:22.475874+00:00,Caerleon,bags,Adept's Satchel of Insight,T4_BAG_INSIGHT,4,0,43992,"43,992",0.8,
2026-04-25T15:44:25.512796+00:00,Caerleon,bags,Adept's Satchel of Insight,T4_BAG_INSIGHT@1,4,1,39996,"39,996",0.8,
2026-04-25T15:44:28.676322+00:00,Caerleon,bags,Adept's Satchel of Insight,T4_BAG_INSIGHT@2,4,2,69993,"69,993",0.8,
2026-04-25T15:44:31.726962+00:00,Caerleon,bags,Adept's Satchel of Insight,T4_BAG_INSIGHT@3,4,3,125441,"125,441",0.87,
